Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
19132	Spectrogram 1	1	1052303.55225	1052306.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.2709	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_175400.WAV	56.0
19133	Spectrogram 1	1	1052381.55225	1052384.55225	0	15000	Brown-backed Solitaire	brbsol1	0.2814	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_180600.WAV	14.0
19134	Spectrogram 1	1	1052408.55225	1052411.55225	0	15000	Brown-backed Solitaire	brbsol1	0.1452	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_180600.WAV	41.0
19135	Spectrogram 1	1	1052409.55225	1052412.55225	0	15000	Brown-backed Solitaire	brbsol1	0.1074	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_180600.WAV	42.0
19136	Spectrogram 1	1	1052410.55225	1052413.55225	0	15000	Brown-backed Solitaire	brbsol1	0.1266	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_180600.WAV	43.0
19137	Spectrogram 1	1	1052480.55225	1052483.55225	0	15000	Brown-backed Solitaire	brbsol1	0.2752	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_181200.WAV	53.0
19138	Spectrogram 1	1	1052607.55225	1052610.55225	0	15000	Barred Forest-Falcon	baffal1	0.1002	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_183000.WAV	0.0
19139	Spectrogram 1	1	1052610.55225	1052613.55225	0	15000	Barred Forest-Falcon	baffal1	0.1146	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_183000.WAV	3.0
19140	Spectrogram 1	1	1052612.55225	1052615.55225	0	15000	Barred Forest-Falcon	baffal1	0.2512	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_183000.WAV	5.0
19141	Spectrogram 1	1	1052614.55225	1052617.55225	0	15000	Barred Forest-Falcon	baffal1	0.1184	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_183000.WAV	7.0
19142	Spectrogram 1	1	1052626.55225	1052629.55225	0	15000	Barred Forest-Falcon	baffal1	0.1047	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_183000.WAV	19.0
19143	Spectrogram 1	1	1052628.55225	1052631.55225	0	15000	Barred Forest-Falcon	baffal1	0.1144	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_183000.WAV	21.0
19144	Spectrogram 1	1	1052629.55225	1052632.55225	0	15000	Barred Forest-Falcon	baffal1	0.2145	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_183000.WAV	22.0
19145	Spectrogram 1	1	1052630.55225	1052633.55225	0	15000	Barred Forest-Falcon	baffal1	0.1909	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_183000.WAV	23.0
19146	Spectrogram 1	1	1052631.55225	1052634.55225	0	15000	Barred Forest-Falcon	baffal1	0.2088	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_183000.WAV	24.0
19147	Spectrogram 1	1	1052636.55225	1052639.55225	0	15000	Barred Forest-Falcon	baffal1	0.1942	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_183000.WAV	29.0
19148	Spectrogram 1	1	1052650.55225	1052653.55225	0	15000	Barred Forest-Falcon	baffal1	0.1339	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250614_183000.WAV	43.0
19149	Spectrogram 1	1	1054170.55225	1054173.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1406	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_060600.WAV	3.0
19150	Spectrogram 1	1	1055053.55225	1055056.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2522	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_073000.WAV	46.0
19151	Spectrogram 1	1	1055054.55225	1055057.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1378	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_073000.WAV	47.0
19152	Spectrogram 1	1	1055057.55225	1055060.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1132	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_073000.WAV	50.0
19153	Spectrogram 1	1	1055059.55225	1055062.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2399	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_073000.WAV	52.0
19154	Spectrogram 1	1	1055060.55225	1055063.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2131	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_073000.WAV	53.0
19155	Spectrogram 1	1	1056578.55225	1056581.55225	0	15000	White-winged Tanager	whwtan1	0.1614	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_100600.WAV	11.0
19156	Spectrogram 1	1	1056579.55225	1056582.55225	0	15000	White-winged Tanager	whwtan1	0.2040	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_100600.WAV	12.0
19157	Spectrogram 1	1	1056580.55225	1056583.55225	0	15000	White-winged Tanager	whwtan1	0.1383	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_100600.WAV	13.0
19158	Spectrogram 1	1	1056597.55225	1056600.55225	0	15000	White-winged Tanager	whwtan1	0.1285	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_100600.WAV	30.0
19159	Spectrogram 1	1	1056617.55225	1056620.55225	0	15000	White-winged Tanager	whwtan1	0.2548	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_100600.WAV	50.0
19160	Spectrogram 1	1	1056641.55225	1056644.55225	0	15000	White-winged Tanager	whwtan1	0.1921	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_101200.WAV	14.0
19161	Spectrogram 1	1	1056648.55225	1056651.55225	0	15000	White-winged Tanager	whwtan1	0.3392	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_101200.WAV	21.0
19162	Spectrogram 1	1	1056651.55225	1056654.55225	0	15000	White-winged Tanager	whwtan1	0.7651	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_101200.WAV	24.0
19163	Spectrogram 1	1	1056652.55225	1056655.55225	0	15000	White-winged Tanager	whwtan1	0.5879	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_101200.WAV	25.0
19164	Spectrogram 1	1	1056655.55225	1056658.55225	0	15000	White-winged Tanager	whwtan1	0.4657	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_101200.WAV	28.0
19165	Spectrogram 1	1	1056656.55225	1056659.55225	0	15000	White-winged Tanager	whwtan1	0.3393	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_101200.WAV	29.0
19166	Spectrogram 1	1	1056663.55225	1056666.55225	0	15000	White-winged Tanager	whwtan1	0.3821	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_101200.WAV	36.0
19167	Spectrogram 1	1	1056664.55225	1056667.55225	0	15000	White-winged Tanager	whwtan1	0.3344	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_101200.WAV	37.0
19168	Spectrogram 1	1	1056665.55225	1056668.55225	0	15000	White-winged Tanager	whwtan1	0.2820	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_101200.WAV	38.0
19169	Spectrogram 1	1	1056669.55225	1056672.55225	0	15000	White-winged Tanager	whwtan1	0.1680	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_101200.WAV	42.0
19170	Spectrogram 1	1	1056677.55225	1056680.55225	0	15000	White-winged Tanager	whwtan1	0.1129	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_101200.WAV	50.0
19171	Spectrogram 1	1	1057143.55225	1057146.55225	0	15000	Dusky-capped Flycatcher	ducfly	0.1175	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_110000.WAV	36.0
19172	Spectrogram 1	1	1057150.55225	1057153.55225	0	15000	Dusky-capped Flycatcher	ducfly	0.1205	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_110000.WAV	43.0
19173	Spectrogram 1	1	1057151.55225	1057154.55225	0	15000	Dusky-capped Flycatcher	ducfly	0.1395	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_110000.WAV	44.0
19174	Spectrogram 1	1	1057152.55225	1057155.55225	0	15000	Dusky-capped Flycatcher	ducfly	0.1678	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_110000.WAV	45.0
19175	Spectrogram 1	1	1058159.55225	1058162.55225	0	15000	Common Chlorospingus	cobtan1	0.1165	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_124200.WAV	32.0
19176	Spectrogram 1	1	1058438.55225	1058441.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1522	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_131200.WAV	11.0
19177	Spectrogram 1	1	1058439.55225	1058442.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1588	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_131200.WAV	12.0
19178	Spectrogram 1	1	1058448.55225	1058451.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1044	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_131200.WAV	21.0
19179	Spectrogram 1	1	1058547.55225	1058550.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2774	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	0.0
19180	Spectrogram 1	1	1058548.55225	1058551.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.7295	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	1.0
19181	Spectrogram 1	1	1058549.55225	1058552.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3834	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	2.0
19182	Spectrogram 1	1	1058551.55225	1058554.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4096	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	4.0
19183	Spectrogram 1	1	1058552.55225	1058555.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4779	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	5.0
19184	Spectrogram 1	1	1058553.55225	1058556.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.6005	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	6.0
19185	Spectrogram 1	1	1058555.55225	1058558.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2132	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	8.0
19186	Spectrogram 1	1	1058556.55225	1058559.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2168	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	9.0
19187	Spectrogram 1	1	1058557.55225	1058560.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1421	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	10.0
19188	Spectrogram 1	1	1058560.55225	1058563.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2329	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	13.0
19189	Spectrogram 1	1	1058561.55225	1058564.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2760	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	14.0
19190	Spectrogram 1	1	1058562.55225	1058565.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3218	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	15.0
19191	Spectrogram 1	1	1058564.55225	1058567.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.7447	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	17.0
19192	Spectrogram 1	1	1058565.55225	1058568.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5005	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	18.0
19193	Spectrogram 1	1	1058566.55225	1058569.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3293	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	19.0
19194	Spectrogram 1	1	1058568.55225	1058571.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.7910	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	21.0
19195	Spectrogram 1	1	1058569.55225	1058572.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.9506	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	22.0
19196	Spectrogram 1	1	1058570.55225	1058573.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.8135	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	23.0
19197	Spectrogram 1	1	1058573.55225	1058576.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1379	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	26.0
19198	Spectrogram 1	1	1058574.55225	1058577.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4428	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	27.0
19199	Spectrogram 1	1	1058575.55225	1058578.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.7634	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	28.0
19200	Spectrogram 1	1	1058584.55225	1058587.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5756	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	37.0
19201	Spectrogram 1	1	1058585.55225	1058588.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2724	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	38.0
19202	Spectrogram 1	1	1058586.55225	1058589.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4802	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	39.0
19203	Spectrogram 1	1	1058592.55225	1058595.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2897	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	45.0
19204	Spectrogram 1	1	1058593.55225	1058596.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5367	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	46.0
19205	Spectrogram 1	1	1058594.55225	1058597.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1926	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	47.0
19206	Spectrogram 1	1	1058595.55225	1058598.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5078	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	48.0
19207	Spectrogram 1	1	1058596.55225	1058599.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.9433	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	49.0
19208	Spectrogram 1	1	1058597.55225	1058600.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5951	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_132400.WAV	50.0
19209	Spectrogram 1	1	1058848.55225	1058851.55225	0	15000	Brown-backed Solitaire	brbsol1	0.1269	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_135400.WAV	1.0
19210	Spectrogram 1	1	1058850.55225	1058853.55225	0	15000	Brown-backed Solitaire	brbsol1	0.1269	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_135400.WAV	3.0
19211	Spectrogram 1	1	1058884.55225	1058887.55225	0	15000	Brown-backed Solitaire	brbsol1	0.1508	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_135400.WAV	37.0
19212	Spectrogram 1	1	1058885.55225	1058888.55225	0	15000	Brown-backed Solitaire	brbsol1	0.1092	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_135400.WAV	38.0
19213	Spectrogram 1	1	1059408.55225	1059411.55225	0	15000	Dusky-capped Flycatcher	ducfly	0.1113	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_144800.WAV	21.0
19214	Spectrogram 1	1	1059409.55225	1059412.55225	0	15000	Dusky-capped Flycatcher	ducfly	0.1159	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_144800.WAV	22.0
19215	Spectrogram 1	1	1059442.55225	1059445.55225	0	15000	Dusky-capped Flycatcher	ducfly	0.1106	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_144800.WAV	55.0
19216	Spectrogram 1	1	1059597.55225	1059600.55225	0	15000	White-winged Tanager	whwtan1	0.1036	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_150600.WAV	30.0
19217	Spectrogram 1	1	1059599.55225	1059602.55225	0	15000	White-winged Tanager	whwtan1	0.1682	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_150600.WAV	32.0
19218	Spectrogram 1	1	1059727.55225	1059730.55225	0	15000	Grasshopper Sparrow	graspa	0.2099	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_151800.WAV	40.0
19219	Spectrogram 1	1	1059872.55225	1059875.55225	0	15000	Azure-hooded Jay	azhjay1	0.1145	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_153600.WAV	5.0
19220	Spectrogram 1	1	1059875.55225	1059878.55225	0	15000	Azure-hooded Jay	azhjay1	0.1092	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_153600.WAV	8.0
19221	Spectrogram 1	1	1059881.55225	1059884.55225	0	15000	Azure-hooded Jay	azhjay1	0.2561	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_153600.WAV	14.0
19222	Spectrogram 1	1	1059882.55225	1059885.55225	0	15000	Azure-hooded Jay	azhjay1	0.1287	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_153600.WAV	15.0
19223	Spectrogram 1	1	1059947.55225	1059950.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2543	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_154200.WAV	20.0
19224	Spectrogram 1	1	1059949.55225	1059952.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1027	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_154200.WAV	22.0
19225	Spectrogram 1	1	1059953.55225	1059956.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.6087	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_154200.WAV	26.0
19226	Spectrogram 1	1	1059954.55225	1059957.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5543	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_154200.WAV	27.0
19227	Spectrogram 1	1	1059955.55225	1059958.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1767	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_154200.WAV	28.0
19228	Spectrogram 1	1	1059980.55225	1059983.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2310	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_154200.WAV	53.0
19229	Spectrogram 1	1	1060054.55225	1060057.55225	0	15000	Dusky-capped Flycatcher	ducfly	0.1112	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_155400.WAV	7.0
19230	Spectrogram 1	1	1060184.55225	1060187.55225	0	15000	Brown-backed Solitaire	brbsol1	0.1810	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_160600.WAV	17.0
19231	Spectrogram 1	1	1060602.55225	1060605.55225	0	15000	Brown-backed Solitaire	brbsol1	0.1110	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_164800.WAV	15.0
19232	Spectrogram 1	1	1061203.55225	1061206.55225	0	15000	Azure-hooded Jay	azhjay1	0.1873	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_174800.WAV	16.0
19233	Spectrogram 1	1	1061209.55225	1061212.55225	0	15000	Azure-hooded Jay	azhjay1	0.1146	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_174800.WAV	22.0
19234	Spectrogram 1	1	1061218.55225	1061221.55225	0	15000	Azure-hooded Jay	azhjay1	0.1343	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_174800.WAV	31.0
19235	Spectrogram 1	1	1061244.55225	1061247.55225	0	15000	Azure-hooded Jay	azhjay1	0.1805	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_174800.WAV	57.0
19236	Spectrogram 1	1	1061763.55225	1061766.55225	0	15000	Brown-backed Solitaire	brbsol1	0.2355	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_184200.WAV	36.0
19237	Spectrogram 1	1	1061764.55225	1061767.55225	0	15000	Brown-backed Solitaire	brbsol1	0.3898	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_184200.WAV	37.0
19238	Spectrogram 1	1	1061907.55225	1061910.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1947	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	0.0
19239	Spectrogram 1	1	1061917.55225	1061920.55225	0	15000	Brown-backed Solitaire	brbsol1	0.2153	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	10.0
19240	Spectrogram 1	1	1061918.55225	1061921.55225	0	15000	Brown-backed Solitaire	brbsol1	0.1065	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	11.0
19241	Spectrogram 1	1	1061919.55225	1061922.55225	0	15000	Brown-backed Solitaire	brbsol1	0.1786	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	12.0
19242	Spectrogram 1	1	1061936.55225	1061939.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1141	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	29.0
19243	Spectrogram 1	1	1061937.55225	1061940.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1066	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	30.0
19244	Spectrogram 1	1	1061938.55225	1061941.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1800	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	31.0
19245	Spectrogram 1	1	1061945.55225	1061948.55225	0	15000	Brown-backed Solitaire	brbsol1	0.1357	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	38.0
19246	Spectrogram 1	1	1061948.55225	1061951.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2329	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	41.0
19247	Spectrogram 1	1	1061949.55225	1061952.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.4702	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	42.0
19248	Spectrogram 1	1	1061955.55225	1061958.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1414	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	48.0
19249	Spectrogram 1	1	1061957.55225	1061960.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2655	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	50.0
19250	Spectrogram 1	1	1061960.55225	1061963.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2992	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	53.0
19251	Spectrogram 1	1	1061961.55225	1061964.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.3964	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	54.0
19252	Spectrogram 1	1	1061962.55225	1061965.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.5903	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	55.0
19253	Spectrogram 1	1	1061963.55225	1061966.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.2390	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_190000.WAV	56.0
19254	Spectrogram 1	1	1062261.55225	1062264.55225	0	15000	Great Horned Owl	grhowl	0.1263	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250615_193000.WAV	54.0
19255	Spectrogram 1	1	1064494.55225	1064497.55225	0	15000	Black-headed Nightingale-Thrush	bhnthr1	0.1176	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250616_081800.WAV	8.0
19256	Spectrogram 1	1	1065332.55225	1065335.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1064	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250616_094200.WAV	6.0
19257	Spectrogram 1	1	1065333.55225	1065336.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1118	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250616_094200.WAV	7.0
19258	Spectrogram 1	1	1065342.55225	1065345.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1638	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250616_094200.WAV	16.0
19259	Spectrogram 1	1	1065348.55225	1065351.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1316	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250616_094200.WAV	22.0
19260	Spectrogram 1	1	1065353.55225	1065356.55225	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1220	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250616_094200.WAV	27.0
19261	Spectrogram 1	1	1065367.55225	1065370.55225	0	15000	Common Chlorospingus	cobtan1	0.1130	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250616_094200.WAV	41.0
19262	Spectrogram 1	1	1066586.55225	1066589.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.2818	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250616_114800.WAV	0.0
19263	Spectrogram 1	1	1066633.55225	1066636.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1392	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250616_114800.WAV	47.0
19264	Spectrogram 1	1	1066634.55225	1066637.55225	0	15000	Northern Emerald-Toucanet	noremt1	0.1486	D:\recs9_27_06_2025\TCASA\2453AC0263FB4E87_20250616_114800.WAV	48.0
