Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Common Name	Species Code	Confidence	Begin Path	File Offset (s)
8633	Spectrogram 1	1	595569.0	595572.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4039	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	13.0
8634	Spectrogram 1	1	595571.0	595574.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5159	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	15.0
8635	Spectrogram 1	1	595572.0	595575.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4713	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	16.0
8636	Spectrogram 1	1	595573.0	595576.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5549	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	17.0
8637	Spectrogram 1	1	595575.0	595578.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1822	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	19.0
8638	Spectrogram 1	1	595577.0	595580.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1106	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	21.0
8639	Spectrogram 1	1	595579.0	595582.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3517	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	23.0
8640	Spectrogram 1	1	595580.0	595583.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3723	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	24.0
8641	Spectrogram 1	1	595581.0	595584.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2418	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	25.0
8642	Spectrogram 1	1	595583.0	595586.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1544	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	27.0
8643	Spectrogram 1	1	595584.0	595587.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2833	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	28.0
8644	Spectrogram 1	1	595585.0	595588.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3022	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	29.0
8645	Spectrogram 1	1	595586.0	595589.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5460	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	30.0
8646	Spectrogram 1	1	595587.0	595590.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1075	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	31.0
8647	Spectrogram 1	1	595588.0	595591.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1068	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	32.0
8648	Spectrogram 1	1	595589.0	595592.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5319	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	33.0
8649	Spectrogram 1	1	595590.0	595593.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5412	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	34.0
8650	Spectrogram 1	1	595591.0	595594.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2285	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	35.0
8651	Spectrogram 1	1	595594.0	595597.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1146	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	38.0
8652	Spectrogram 1	1	595595.0	595598.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2103	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	39.0
8653	Spectrogram 1	1	595596.0	595599.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3460	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	40.0
8654	Spectrogram 1	1	595601.0	595604.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3190	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	45.0
8655	Spectrogram 1	1	595602.0	595605.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2485	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	46.0
8656	Spectrogram 1	1	595603.0	595606.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3324	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	47.0
8657	Spectrogram 1	1	595605.0	595608.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1890	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	49.0
8658	Spectrogram 1	1	595607.0	595610.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1910	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	51.0
8659	Spectrogram 1	1	595610.0	595613.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1604	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	54.0
8660	Spectrogram 1	1	595611.0	595614.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3239	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	55.0
8661	Spectrogram 1	1	595612.0	595615.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2337	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_053600.WAV	56.0
8662	Spectrogram 1	1	595616.0	595619.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1651	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	0.0
8663	Spectrogram 1	1	595617.0	595620.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3111	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	1.0
8664	Spectrogram 1	1	595619.0	595622.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4377	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	3.0
8665	Spectrogram 1	1	595620.0	595623.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3913	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	4.0
8666	Spectrogram 1	1	595621.0	595624.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3558	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	5.0
8667	Spectrogram 1	1	595624.0	595627.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1492	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	8.0
8668	Spectrogram 1	1	595625.0	595628.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1655	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	9.0
8669	Spectrogram 1	1	595626.0	595629.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1712	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	10.0
8670	Spectrogram 1	1	595634.0	595637.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3597	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	18.0
8671	Spectrogram 1	1	595637.0	595640.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2591	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	21.0
8672	Spectrogram 1	1	595638.0	595641.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.5283	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	22.0
8673	Spectrogram 1	1	595639.0	595642.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3403	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	23.0
8674	Spectrogram 1	1	595641.0	595644.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2426	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	25.0
8675	Spectrogram 1	1	595642.0	595645.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2336	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	26.0
8676	Spectrogram 1	1	595643.0	595646.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1355	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	27.0
8677	Spectrogram 1	1	595645.0	595648.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1022	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	29.0
8678	Spectrogram 1	1	595646.0	595649.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1378	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	30.0
8679	Spectrogram 1	1	595648.0	595651.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1267	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	32.0
8680	Spectrogram 1	1	595650.0	595653.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1125	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	34.0
8681	Spectrogram 1	1	595651.0	595654.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1224	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	35.0
8682	Spectrogram 1	1	595652.0	595655.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2895	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	36.0
8683	Spectrogram 1	1	595654.0	595657.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3652	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	38.0
8684	Spectrogram 1	1	595655.0	595658.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3777	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	39.0
8685	Spectrogram 1	1	595656.0	595659.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1216	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	40.0
8686	Spectrogram 1	1	595660.0	595663.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1470	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	44.0
8687	Spectrogram 1	1	595661.0	595664.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1003	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	45.0
8688	Spectrogram 1	1	595663.0	595666.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4068	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	47.0
8689	Spectrogram 1	1	595664.0	595667.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3732	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	48.0
8690	Spectrogram 1	1	595669.0	595672.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1272	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	53.0
8691	Spectrogram 1	1	595671.0	595674.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3570	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	55.0
8692	Spectrogram 1	1	595672.0	595675.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3962	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	56.0
8693	Spectrogram 1	1	595673.0	595676.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2851	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_054200.WAV	57.0
8694	Spectrogram 1	1	596156.0	596159.0	0	15000	Northern Emerald-Toucanet	noremt1	0.3067	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	0.0
8695	Spectrogram 1	1	596157.0	596160.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1203	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	1.0
8696	Spectrogram 1	1	596158.0	596161.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1303	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	2.0
8697	Spectrogram 1	1	596160.0	596163.0	0	15000	Northern Emerald-Toucanet	noremt1	0.2388	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	4.0
8698	Spectrogram 1	1	596161.0	596164.0	0	15000	Northern Emerald-Toucanet	noremt1	0.3268	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	5.0
8699	Spectrogram 1	1	596162.0	596165.0	0	15000	Northern Emerald-Toucanet	noremt1	0.4046	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	6.0
8700	Spectrogram 1	1	596163.0	596166.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1573	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	7.0
8701	Spectrogram 1	1	596164.0	596167.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1683	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	8.0
8702	Spectrogram 1	1	596165.0	596168.0	0	15000	Northern Emerald-Toucanet	noremt1	0.3970	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	9.0
8703	Spectrogram 1	1	596166.0	596169.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1923	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	10.0
8704	Spectrogram 1	1	596168.0	596171.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1225	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	12.0
8705	Spectrogram 1	1	596169.0	596172.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1110	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	13.0
8706	Spectrogram 1	1	596172.0	596175.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1707	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	16.0
8707	Spectrogram 1	1	596177.0	596180.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1333	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	21.0
8708	Spectrogram 1	1	596178.0	596181.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1681	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	22.0
8709	Spectrogram 1	1	596179.0	596182.0	0	15000	Northern Emerald-Toucanet	noremt1	0.2920	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	23.0
8710	Spectrogram 1	1	596180.0	596183.0	0	15000	Northern Emerald-Toucanet	noremt1	0.2307	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	24.0
8711	Spectrogram 1	1	596181.0	596184.0	0	15000	Northern Emerald-Toucanet	noremt1	0.4249	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	25.0
8712	Spectrogram 1	1	596193.0	596196.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1242	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	37.0
8713	Spectrogram 1	1	596194.0	596197.0	0	15000	Northern Emerald-Toucanet	noremt1	0.3526	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	38.0
8714	Spectrogram 1	1	596195.0	596198.0	0	15000	Northern Emerald-Toucanet	noremt1	0.2057	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	39.0
8715	Spectrogram 1	1	596196.0	596199.0	0	15000	Northern Emerald-Toucanet	noremt1	0.2709	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	40.0
8716	Spectrogram 1	1	596197.0	596200.0	0	15000	Northern Emerald-Toucanet	noremt1	0.4830	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	41.0
8717	Spectrogram 1	1	596198.0	596201.0	0	15000	Northern Emerald-Toucanet	noremt1	0.4741	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	42.0
8718	Spectrogram 1	1	596199.0	596202.0	0	15000	Northern Emerald-Toucanet	noremt1	0.6266	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	43.0
8719	Spectrogram 1	1	596200.0	596203.0	0	15000	Northern Emerald-Toucanet	noremt1	0.2389	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	44.0
8720	Spectrogram 1	1	596201.0	596204.0	0	15000	Northern Emerald-Toucanet	noremt1	0.4099	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	45.0
8721	Spectrogram 1	1	596202.0	596205.0	0	15000	Northern Emerald-Toucanet	noremt1	0.3167	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	46.0
8722	Spectrogram 1	1	596203.0	596206.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1814	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_063600.WAV	47.0
8723	Spectrogram 1	1	596569.0	596572.0	0	15000	Northern Emerald-Toucanet	noremt1	0.2100	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_071200.WAV	53.0
8724	Spectrogram 1	1	596572.0	596575.0	0	15000	Northern Emerald-Toucanet	noremt1	0.3009	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_071200.WAV	56.0
8725	Spectrogram 1	1	596573.0	596576.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1254	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_071200.WAV	57.0
8726	Spectrogram 1	1	596673.0	596676.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1042	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_072400.WAV	37.0
8727	Spectrogram 1	1	596674.0	596677.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1094	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_072400.WAV	38.0
8728	Spectrogram 1	1	596675.0	596678.0	0	15000	Northern Emerald-Toucanet	noremt1	0.2371	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_072400.WAV	39.0
8729	Spectrogram 1	1	596676.0	596679.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1197	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_072400.WAV	40.0
8730	Spectrogram 1	1	596677.0	596680.0	0	15000	Northern Emerald-Toucanet	noremt1	0.2045	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_072400.WAV	41.0
8731	Spectrogram 1	1	596679.0	596682.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1542	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_072400.WAV	43.0
8732	Spectrogram 1	1	596682.0	596685.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1397	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_072400.WAV	46.0
8733	Spectrogram 1	1	596686.0	596689.0	0	15000	Northern Emerald-Toucanet	noremt1	0.2579	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_072400.WAV	50.0
8734	Spectrogram 1	1	596688.0	596691.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1361	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_072400.WAV	52.0
8735	Spectrogram 1	1	596689.0	596692.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1205	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_072400.WAV	53.0
8736	Spectrogram 1	1	596690.0	596693.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1091	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_072400.WAV	54.0
8737	Spectrogram 1	1	596691.0	596694.0	0	15000	Northern Emerald-Toucanet	noremt1	0.3450	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_072400.WAV	55.0
8738	Spectrogram 1	1	596693.0	596696.0	0	15000	Northern Emerald-Toucanet	noremt1	0.1928	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_072400.WAV	57.0
8739	Spectrogram 1	1	597033.0	597036.0	0	15000	Spot-breasted Wren	spbwre1	0.1796	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_080000.WAV	37.0
8740	Spectrogram 1	1	597038.0	597041.0	0	15000	Spot-breasted Wren	spbwre1	0.1570	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_080000.WAV	42.0
8741	Spectrogram 1	1	597044.0	597047.0	0	15000	Spot-breasted Wren	spbwre1	0.1563	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_080000.WAV	48.0
8742	Spectrogram 1	1	597045.0	597048.0	0	15000	Spot-breasted Wren	spbwre1	0.1219	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250629_080000.WAV	49.0
8743	Spectrogram 1	1	604567.0	604570.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1181	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_053600.WAV	11.0
8744	Spectrogram 1	1	604587.0	604590.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2982	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_053600.WAV	31.0
8745	Spectrogram 1	1	604588.0	604591.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2226	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_053600.WAV	32.0
8746	Spectrogram 1	1	604595.0	604598.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1658	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_053600.WAV	39.0
8747	Spectrogram 1	1	604601.0	604604.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2100	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_053600.WAV	45.0
8748	Spectrogram 1	1	604602.0	604605.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1588	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_053600.WAV	46.0
8749	Spectrogram 1	1	604617.0	604620.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1613	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_054200.WAV	1.0
8750	Spectrogram 1	1	604625.0	604628.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1206	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_054200.WAV	9.0
8751	Spectrogram 1	1	604626.0	604629.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3202	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_054200.WAV	10.0
8752	Spectrogram 1	1	604627.0	604630.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3945	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_054200.WAV	11.0
8753	Spectrogram 1	1	604636.0	604639.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3454	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_054200.WAV	20.0
8754	Spectrogram 1	1	604639.0	604642.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.3297	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_054200.WAV	23.0
8755	Spectrogram 1	1	604640.0	604643.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1845	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_054200.WAV	24.0
8756	Spectrogram 1	1	604644.0	604647.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1967	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_054200.WAV	28.0
8757	Spectrogram 1	1	604648.0	604651.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1924	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_054200.WAV	32.0
8758	Spectrogram 1	1	604653.0	604656.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1571	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_054200.WAV	37.0
8759	Spectrogram 1	1	604654.0	604657.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1456	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_054200.WAV	38.0
8760	Spectrogram 1	1	604655.0	604658.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.4302	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_054200.WAV	39.0
8761	Spectrogram 1	1	604658.0	604661.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1030	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_054200.WAV	42.0
8762	Spectrogram 1	1	604663.0	604666.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.2060	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_054200.WAV	47.0
8763	Spectrogram 1	1	604678.0	604681.0	0	15000	Chestnut-capped Brushfinch	ccbfin	0.1817	D:\recs10_11_07_2025\T2\243B1F0663FBB7CE_20250630_054800.WAV	2.0
